0	2022	7	3	0	1	37	456709632	55.9051	36.9272	3	0	2	1	35.97	1.98	0.50	0.16	7.4	0.5	0.0	1	1	0	1
0	2022	7	3	0	1	37	456953600	55.8656	36.8980	4	0	2	1	38.02	1.47	0.50	0.48	6.8	1.3	0.0	1	1	0	1
0	2022	7	3	0	1	37	457560576	55.7769	37.0381	21	0	4	5	153.29	12.65	1.01	1.48	18.4	10.3	2.6	1	1	0	1
0	2022	7	3	0	1	37	458527232	55.8906	36.9398	4	0	3	3	19.59	0.95	0.45	1.61	3.9	2.0	0.0	1	1	0	1
0	2022	7	3	0	1	37	458688512	55.8656	37.1247	15	0	2	1	53.90	0.77	0.48	0.07	21.9	1.2	0.0	0	1	0	1
0	2022	7	3	0	1	37	459402240	55.8807	36.9085	3	0	2	1	35.75	1.94	0.49	1.66	8.9	1.9	0.0	1	1	0	1
0	2022	7	3	0	1	37	459847424	55.8994	36.9280	6	0	3	3	23.40	0.78	0.44	0.71	2.6	1.4	0.0	1	1	0	1
0	2022	7	3	0	1	37	460418816	55.9015	36.9343	11	0	5	7	47.75	0.63	0.41	0.51	16.0	25.5	0.0	1	1	0	1
0	2022	7	3	0	1	37	461751808	55.8931	36.9410	5	0	2	1	116.87	5.76	1.02	0.00	20.7	2.7	0.0	1	1	0	1
0	2022	7	3	0	1	37	462679040	55.9133	36.9417	5	0	3	3	22.36	0.80	0.44	1.08	16.3	29.3	0.0	1	1	0	1
0	2022	7	3	0	1	37	473018112	55.9220	36.9427	6	0	3	3	13.77	0.92	0.48	1.96	8.9	1.5	0.0	1	1	0	1
0	2022	7	3	0	1	37	481192704	55.9409	36.9826	6	0	2	1	38.08	1.23	0.50	0.85	7.7	13.2	0.0	1	1	0	1
0	2022	7	3	0	1	37	496486656	55.8610	37.0067	-4	0	3	3	19.82	1.12	0.51	2.13	4.9	1.3	-0.0	1	1	0	1
0	2022	7	3	0	1	37	497022464	55.8384	36.9987	-5	0	3	3	14.15	1.01	0.52	1.83	2.6	1.5	-0.0	1	1	0	1
0	2022	7	3	0	1	37	498024192	55.8912	36.9747	5	0	3	3	21.67	0.83	0.42	1.01	10.4	30.4	0.0	1	1	0	1
0	2022	7	3	0	1	37	498716160	55.9469	37.1016	-3	0	2	1	34.49	3.29	0.52	0.10	21.2	0.6	-0.0	0	1	0	1
0	2022	7	3	0	6	14	732094464	55.3889	37.8804	15	0	3	3	31.70	0.47	0.40	0.06	4.5	12.0	0.0	1	1	0	1
0	2022	7	3	0	6	14	732717056	55.7188	37.7271	4	0	2	1	45.63	4.18	0.53	0.09	1.1	1.0	0.0	1	1	0	1
0	2022	7	3	0	6	14	733152256	55.4838	37.9386	4	0	2	1	52.60	2.72	0.52	3.83	1.4	1.8	0.0	1	1	0	1
0	2022	7	3	0	6	14	733448192	55.4616	37.8943	-3	0	2	1	90.19	0.88	0.50	4.54	1.5	0.4	-0.0	1	1	0	1
0	2022	7	3	0	6	14	735259904	55.3904	37.8737	-79	0	7	9	79.12	0.49	0.40	0.13	17.9	30.4	-0.0	0	1	0	1
0	2022	7	3	0	6	14	752818944	55.3854	37.8773	-7	0	4	5	44.21	0.53	0.40	0.23	7.0	30.4	-0.0	0	1	0	1
0	2022	7	3	0	6	14	755561472	55.3856	37.8900	-10	0	3	3	44.19	1.03	0.45	0.71	8.6	30.4	-0.0	0	1	0	1
0	2022	7	3	0	9	28	460264704	50.8276	50.1392	-24	0	4	5	78.37	5.39	0.68	1.31	5.0	5.4	-5.8	0	1	0	1
0	2022	7	3	0	13	15	11591168	48.2680	51.3865	-27	0	3	3	98.42	6.88	0.88	0.05	3.6	20.5	-8.1	0	1	0	1
0	2022	7	3	0	18	48	524167424	50.0560	51.8635	-20	0	3	3	93.77	7.84	1.05	0.02	0.0	0.0	-0.0	1	1	0	1
0	2022	7	3	0	18	48	524328960	50.2062	50.8820	-15	0	3	3	87.19	6.09	0.91	0.03	0.0	0.0	-0.0	1	1	0	1
0	2022	7	3	0	18	48	524695552	50.0570	51.8469	-182	0	6	9	88.71	4.90	0.74	0.52	19.2	31.4	-40.0	0	1	0	1
0	2022	7	3	0	18	53	511843840	55.8110	36.9874	18	0	2	1	60.24	0.62	0.46	0.19	6.2	12.6	0.0	1	1	0	1
0	2022	7	3	0	18	53	512798976	55.8153	37.3203	3	0	2	1	114.07	3.37	0.85	1.68	2.4	1.3	0.0	1	1	0	1
0	2022	7	3	0	18	53	512955904	55.3744	36.6722	4	0	2	1	92.69	8.51	1.45	11.84	1.4	0.5	0.0	1	1	0	1
0	2022	7	3	0	18	53	549156608	55.8026	36.9854	-12	0	3	3	39.61	0.79	0.43	0.80	19.3	11.6	-0.0	1	1	0	1
0	2022	7	3	0	18	53	562548736	55.8064	37.0107	-18	0	7	11	69.12	0.42	0.40	0.50	4.6	30.4	-0.0	0	1	0	1
0	2022	7	3	0	18	53	658314752	55.8009	36.9896	-20	0	7	11	84.35	0.42	0.40	0.97	3.8	11.7	-0.0	0	1	0	1
0	2022	7	3	0	18	53	780455168	55.9616	37.0484	-3	0	2	1	123.72	9.03	1.20	4.27	15.3	8.9	-0.0	1	1	0	1
0	2022	7	3	0	18	53	781231360	55.6718	37.1334	-41	0	4	5	150.78	6.28	0.74	0.49	7.6	30.4	-0.0	0	1	0	1
0	2022	7	3	0	20	51	809631744	48.2388	51.4300	-21	0	5	7	99.25	4.87	0.77	0.17	3.7	24.4	-5.3	0	1	0	1
0	2022	7	3	0	22	49	303778048	55.7990	36.8223	29	0	7	11	95.08	0.40	0.40	0.80	15.4	15.1	0.0	0	1	0	1
0	2022	7	3	0	22	49	306115840	55.8149	36.9063	3	0	2	1	38.24	1.80	0.49	0.96	3.2	2.1	0.0	1	1	0	1
0	2022	7	3	0	24	20	902582528	55.7842	37.0007	-19	0	3	3	46.56	0.60	0.42	1.01	13.9	1.0	-0.0	1	1	0	1
0	2022	7	3	0	24	20	904375296	55.7814	37.0121	-125	0	7	9	24.53	0.56	0.40	0.61	8.9	30.4	-0.0	0	1	0	1
0	2022	7	3	0	24	20	972483072	55.7807	36.9918	-14	0	7	11	65.39	0.45	0.40	0.79	6.4	30.4	-0.0	0	1	0	1
0	2022	7	3	0	24	20	987387392	55.7924	37.0085	-3	0	3	3	24.53	0.93	0.43	1.06	1.4	0.8	-0.0	1	1	0	1
0	2022	7	3	0	24	20	990043392	55.7879	37.0495	-22	0	7	11	84.42	0.42	0.40	0.78	3.9	19.8	-0.0	0	1	0	1
0	2022	7	3	0	24	54	447316992	48.3094	51.3098	-17	0	3	3	89.48	18.29	1.23	0.07	1.8	28.8	-7.6	0	1	0	1
0	2022	7	3	0	24	54	474491392	48.2705	51.5077	-16	0	4	5	100.57	6.30	0.84	0.60	2.5	17.1	-6.2	0	1	0	1
0	2022	7	3	0	25	13	146558720	55.2140	38.0367	8	0	2	1	151.99	0.50	0.44	2.32	4.9	0.5	0.0	1	1	0	1
0	2022	7	3	0	25	13	146725888	55.2430	37.9971	6	0	2	1	93.11	0.63	0.49	3.18	12.0	2.9	0.0	1	1	0	1
0	2022	7	3	0	25	13	147041536	55.2355	38.0563	-10	0	2	1	178.92	1.66	0.54	0.02	6.0	17.9	-0.0	0	1	0	1
0	2022	7	3	0	25	13	147120896	55.1316	38.0561	14	0	3	3	169.88	13.91	0.40	1.07	8.8	7.3	3.6	1	1	0	1
0	2022	7	3	0	25	13	149301760	55.2397	37.9686	5	0	2	1	96.66	0.70	0.48	3.83	1.8	0.7	0.0	1	1	0	1
0	2022	7	3	0	25	13	150838784	55.2361	38.0909	4	0	2	1	95.26	0.76	0.47	0.90	8.5	1.8	0.0	1	1	0	1
0	2022	7	3	0	25	13	151785216	55.2684	37.9010	3	0	2	1	93.53	1.37	0.50	0.48	10.0	0.6	0.0	1	1	0	1
0	2022	7	3	0	25	13	152433152	55.2476	37.9731	6	0	2	1	102.77	0.58	0.47	0.37	7.6	1.4	0.0	1	1	0	1
0	2022	7	3	0	25	13	174979840	55.1886	38.0232	5	0	3	3	105.00	0.62	0.46	1.23	1.9	0.6	0.0	1	1	0	1
0	2022	7	3	0	25	13	175420672	55.1859	38.0966	3	0	2	1	94.02	0.99	0.47	0.20	1.2	1.7	0.0	1	1	0	1
0	2022	7	3	0	25	13	187928064	55.2211	38.3706	-4	0	2	1	94.57	0.83	0.48	6.93	2.1	1.3	-0.0	1	1	0	1
0	2022	7	3	0	25	13	188178944	55.2225	38.3923	-2	0	2	1	95.00	1.21	0.48	2.46	1.5	1.1	-0.0	1	1	0	1
0	2022	7	3	0	25	13	309612800	55.2439	37.9898	-5	0	3	3	102.81	0.68	0.46	1.39	7.5	0.8	-0.0	1	1	0	1
0	2022	7	3	0	25	24	545072128	50.0919	51.8029	-59	0	8	13	83.48	3.40	0.58	0.96	5.8	45.8	-20.5	0	1	0	1
0	2022	7	3	0	26	39	173232896	55.7663	36.8801	27	0	3	3	101.78	0.44	0.40	1.74	8.1	12.9	0.0	0	1	0	1
0	2022	7	3	0	26	39	173501440	55.7662	36.8778	22	0	3	3	88.50	0.45	0.40	1.84	8.1	1.7	0.0	1	1	0	1
0	2022	7	3	0	26	39	174217216	55.7516	36.9310	9	0	2	1	108.41	2.97	0.82	0.08	11.4	2.7	0.0	1	1	0	1
0	2022	7	3	0	26	39	174678016	55.7859	36.8902	5	0	3	3	15.02	1.05	0.48	1.45	6.4	21.9	0.0	1	1	0	1
0	2022	7	3	0	26	39	175177728	55.8129	36.9409	4	0	2	1	39.04	1.50	0.49	0.00	17.5	16.1	0.0	1	1	0	1
0	2022	7	3	0	26	39	186440448	55.7637	36.8882	3	0	3	3	26.17	0.91	0.40	0.31	1.4	0.8	0.0	1	1	0	1
0	2022	7	3	0	26	39	196128000	55.7681	36.9106	4	0	3	3	25.60	0.86	0.44	0.41	2.1	1.9	0.0	1	1	0	1
0	2022	7	3	0	27	3	972412928	55.1622	38.0301	9	0	4	5	82.56	0.62	0.40	0.48	10.5	0.8	0.0	1	1	0	1
0	2022	7	3	0	27	3	973205760	55.1630	38.0463	4	0	2	1	104.83	0.62	0.47	1.31	1.9	0.8	0.0	1	1	0	1
0	2022	7	3	0	27	3	973620224	55.1643	38.0068	3	0	2	1	95.88	0.87	0.48	0.73	1.8	1.4	0.0	1	1	0	1
0	2022	7	3	0	27	4	61495552	55.1745	38.0581	21	0	6	9	4.04	0.40	0.40	0.42	7.3	24.8	0.0	0	1	0	1
0	2022	7	3	0	27	42	150888192	50.4895	51.2243	-37	0	5	7	101.67	17.00	1.28	1.20	3.6	6.4	-9.2	1	1	0	1
0	2022	7	3	0	28	5	380994560	50.1013	51.7767	-78	0	10	17	87.22	2.29	0.42	0.78	6.0	25.9	-17.1	0	1	0	1
0	2022	7	3	0	29	36	972956416	55.1997	38.0457	17	0	3	3	177.20	0.47	0.40	0.67	9.5	0.7	0.0	1	1	0	1
0	2022	7	3	0	29	36	973207552	55.2820	38.0144	43	0	5	6	160.12	6.06	0.94	1.07	29.1	6.7	0.0	0	1	0	1
0	2022	7	3	0	29	36	974231808	55.2077	38.0784	20	0	5	7	47.51	1.03	0.41	2.14	12.0	13.7	0.0	0	1	0	1
0	2022	7	3	0	29	36	976338688	55.2861	38.0824	6	0	2	1	177.58	1.77	0.58	2.55	21.3	16.3	0.0	1	1	0	1
0	2022	7	3	0	29	36	985010432	55.1647	38.1152	-8	0	4	5	16.35	0.55	0.40	1.75	2.1	9.2	-0.0	1	1	0	1
0	2022	7	3	0	29	41	378926848	55.7644	36.8198	46	0	3	3	145.13	7.36	1.02	2.25	22.4	2.3	0.0	0	1	0	1
0	2022	7	3	0	29	41	380326656	55.7633	36.8389	6	0	3	3	125.58	2.25	0.67	0.57	8.0	1.1	0.0	1	1	0	1
0	2022	7	3	0	29	41	382699264	55.8948	36.8257	3	0	2	1	35.42	1.86	0.49	0.56	18.7	1.1	0.0	1	1	0	1
0	2022	7	3	0	29	41	383794432	55.7906	36.9217	3	0	2	1	11.35	2.18	0.48	1.09	1.2	1.0	0.0	1	1	0	1
0	2022	7	3	0	29	41	392912128	55.7570	36.8754	3	0	3	3	26.31	0.94	0.43	0.27	4.4	2.7	0.0	1	1	0	1
0	2022	7	3	0	29	41	569981952	55.7354	36.8374	5	0	3	3	16.17	1.03	0.55	1.35	4.6	1.0	0.0	1	1	0	1
0	2022	7	3	0	29	41	639317760	55.7624	36.8495	-4	0	3	3	33.24	0.76	0.44	1.00	2.4	30.4	-0.0	0	1	0	1
0	2022	7	3	0	29	41	682826240	55.7698	37.0429	-3	0	2	1	39.07	2.57	0.49	0.02	1.3	0.4	-0.0	1	1	0	1
0	2022	7	3	0	29	41	690458624	55.7913	36.7722	-30	0	6	9	85.02	0.42	0.40	0.42	4.6	30.4	-0.0	0	1	0	1
0	2022	7	3	0	30	7	436339712	48.3174	51.4903	-19	0	5	7	98.36	4.79	0.78	0.40	5.0	3.9	-7.6	0	1	0	1
0	2022	7	3	0	30	7	436604672	48.3098	51.4566	-16	0	3	3	89.35	18.62	1.25	0.03	0.0	0.0	-0.0	1	1	0	1
0	2022	7	3	0	30	37	547331072	48.5114	50.9872	-17	0	4	5	101.19	5.78	0.96	0.22	3.2	21.4	-9.7	0	1	0	1
